[general]time_passed,[general]input_intensity,[general]input_diversity,[general]activity,[general]score,[general]bot_count,[general]bot_diversity,[general]bot_movement,[general]player_movement,[general]object_intensity,[general]object_diversity,[general]event_intensity,[general]event_diversity,[output]arousal,[control]player_id,[control]game,[control]genre,[control]session_id,player_int_id,arousal_label
0.8431502540833332,0.40427927925,0.6333333333333332,1.0,0.7454166666666665,0.5658199066666666,1.0,0.20329802875,0.10778985425,0.0,0.0,0.4153165461666666,0.5416666668333333,0.7457165108333333,018B0D8D-B5EC-09D6-90ED-550058EBFEAF,Heist!,Shooter,58DFAAA7-CA39-6D86-85B8-3D92D16D053D,0,8
0.8680100432499999,0.4448198198333333,0.6,1.0,0.7818955000000001,0.21680418225,0.9166666666666666,0.2224355738333333,0.1261819993333333,0.0,0.0,0.388574969,0.5138888890000001,0.7943925235833332,018B0D8D-B5EC-09D6-90ED-550058EBFEAF,Heist!,Shooter,58DFAAA7-CA39-6D86-85B8-3D92D16D053D,0,9
0.8919706805833335,0.4177927926666667,0.4666666666666666,1.0,0.84,0.2051624636666666,0.9166666666666666,0.0924780965833333,0.1513605311666666,0.0,0.0,0.1512178156666666,0.2222222224166666,0.90615264775,018B0D8D-B5EC-09D6-90ED-550058EBFEAF,Heist!,Shooter,58DFAAA7-CA39-6D86-85B8-3D92D16D053D,0,10
0.9168820828333334,0.47860360375,0.5333333333333333,1.0,0.8955000000000001,0.22595820775,0.9166666666666666,0.2724125466666666,0.1906253375,0.0,0.0,0.2800922025,0.33333333325,0.9707943925,018B0D8D-B5EC-09D6-90ED-550058EBFEAF,Heist!,Shooter,58DFAAA7-CA39-6D86-85B8-3D92D16D053D,0,10
0.9410695455833332,0.6993243240833332,0.5999999999999999,1.0,0.9566666666666668,0.0225694303333333,0.0833333333333333,0.0463515823333333,0.1102035854999999,0.0,0.0,0.2333251666666666,0.3055555555833333,0.9571651090833334,018B0D8D-B5EC-09D6-90ED-550058EBFEAF,Heist!,Shooter,58DFAAA7-CA39-6D86-85B8-3D92D16D053D,0,10
0.9652481794166669,0.6700450451666667,0.5999999999999999,1.0,0.9600000000000004,0.0733506485833333,0.3333333333333333,0.0923745850833333,0.1243662714166666,0.0,0.0,0.3509986115833333,0.375,0.8913551403333334,018B0D8D-B5EC-09D6-90ED-550058EBFEAF,Heist!,Shooter,58DFAAA7-CA39-6D86-85B8-3D92D16D053D,0,10
0.9071253999166666,0.5556408680833334,0.5333333333333333,0.9545454166666666,0.9124561666666668,0.05628653425,0.25,0.0257706341666666,0.11266792675,0.0,0.0,0.2201818749166666,0.2499999999999999,0.7749221185833334,018B0D8D-B5EC-09D6-90ED-550058EBFEAF,Heist!,Shooter,58DFAAA7-CA39-6D86-85B8-3D92D16D053D,0,9
0.0135183086666666,0.2424242423333333,0.25,0.8189394166666667,0.0,0.6361111113333334,1.0,0.2560421571666667,0.0118829468333333,0.0,0.0,0.0036848120833333,0.0166666666666666,0.0648148149166666,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1,0
0.0388620205833333,0.3087121210833334,0.4000000000000001,0.8801136666666668,0.03815789475,0.4074075001666666,0.6666666666666666,0.1165089251666666,0.03735484425,0.0,0.0,0.164292218,0.2333333333333333,0.1435185186666666,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1,1
0.063079786,0.1666666665833333,0.2333333333333334,0.66136365,0.052631579,0.2832211109166666,0.8333333333333334,0.0308469824999999,0.0217893992499999,0.0,0.0,0.0841302213333333,0.1333333333333333,0.2129629628333333,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1,2
0.0876868798333333,0.2367424241666666,0.2833333333333333,0.7199074166666666,0.0843079825833333,0.39337825,0.75,0.08373835325,0.0261011385833333,0.0,0.0,0.4129796925,0.5000000000000001,0.2731481483333333,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1,3
0.1127701760833333,0.3030303030833333,0.3333333333333333,0.8910256666666667,0.105263158,0.1933922525833333,0.75,0.1458411795,0.0231459413333333,0.0,0.0,0.2441798865833333,0.2666666666666666,0.3101851850833333,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1,3
0.1365206649166666,0.4507575755833333,0.4000000000000001,1.0,0.1564327413333333,0.1639309720833333,0.75,0.143705579,0.0157455610833333,0.0,0.0,0.2579365,0.2666666666666666,0.1805555558333333,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1,2
0.1616522014166666,0.393939394,0.4499999999999999,0.9666666666666668,0.1578947369999999,0.3443180553333334,0.9166666666666666,0.1126606430833333,0.0375065405833333,0.0,0.0,0.19598116725,0.3,0.25,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1,3
0.1856924724166666,0.2859848485,0.4166666666666667,0.7280303333333333,0.1578947369999999,0.3095958330833334,1.0,0.1266330015,0.0314365555833333,0.0,0.0,0.3072310160833333,0.4166666666666667,0.2962962963333333,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1,3
0.2108095640833333,0.50568181825,0.4666666666666667,0.9833333333333334,0.1578947369999999,0.1954059998333333,0.6666666666666666,0.0,0.0582103479999999,0.0,0.0,0.2901644025833333,0.3000000000000001,0.3842592593333334,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1,4
0.2349113619166666,0.4829545454166666,0.4500000000000001,0.917658725,0.1917293203333333,0.119047611,0.4166666666666667,0.1436502468333333,0.0370894045833333,0.0,0.0,0.3867906165833333,0.4500000000000001,0.43055555525,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1,5
0.2598023785,0.3977272728333333,0.3833333333333333,0.8833333333333333,0.210526316,0.0,0.0,0.0,0.0481200297499999,0.0,0.0,0.3255731764166666,0.3166666666666666,0.444444444,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1,5
0.2840122399999999,0.4356060604999999,0.3833333333333333,1.0,0.210526316,0.08294480825,0.25,0.0956956976666666,0.0261500676666666,0.0,0.0,0.4399250247499999,0.4499999999999999,0.4212962960833333,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1,5
0.3082233961666666,0.375,0.35,0.8819444166666667,0.245276645,0.148407086,0.5,0.0482013370833333,0.0219772053333333,0.0,0.0,0.4155190056666666,0.45,0.5,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1,5
0.3334912725,0.3049242424166666,0.3666666666666667,0.7518163333333333,0.2687133774166666,0.1314814748333333,0.6666666666666666,0.2482688471666666,0.0135679700833333,0.0,0.0,0.1457771875833333,0.1999999999999999,0.5,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1,5
0.3570593613333333,0.3200757575833333,0.3,0.6694140000000001,0.3157894739999999,0.1132478638333333,0.5,0.1821575045,0.0144638575833333,0.0,0.0,0.1309523538333333,0.1833333333333333,0.5,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1,5
0.3825060265833333,0.4469696968333334,0.4166666666666667,0.9663461666666668,0.3626855266666666,0.03632477775,0.1666666666666666,0.08699571725,0.0214947741666666,0.0,0.0,0.24357661625,0.2833333333333334,0.5,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1,5
0.4065118206666667,0.3579545455833333,0.3166666666666667,0.9345237833333332,0.368421053,0.0,0.0,0.0,0.0374812886666666,0.0,0.0,0.0,0.0,0.458333333,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1,5
0.4313413106666666,0.56628787875,0.4333333333333334,1.0,0.368421053,0.0,0.0,0.0,0.0259449024999999,0.0,0.0,0.0,0.0,0.444444444,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1,5
0.4559801559999999,0.20075757575,0.1999999999999999,0.4288995833333333,0.368421053,0.0995370277499999,0.25,0.0088539623333333,0.0346725089166666,0.0,0.0,0.0171957666666666,0.0333333333333333,0.444444444,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1,5
0.4806545004166667,0.206439394,0.2166666666666667,0.5347080833333334,0.4112686407500001,0.1522436111666666,0.3333333333333333,0.102932686,0.0221511166666666,0.0,0.0,0.3173700993333333,0.3833333333333333,0.5277777779999999,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1,6
0.5047633843333332,0.6003787878333333,0.5333333333333333,0.9125457333333332,0.4456140355,0.1023809443333333,0.5,0.1839132994166666,0.0361424748333333,0.0,0.0,0.2155989715,0.2833333333333334,0.555555556,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1,7
0.5297910815,0.4337121213333332,0.4166666666666667,0.802335275,0.4736842110000001,0.190211861,0.5,0.1695294723333333,0.0194315691666666,0.0,0.0,0.3070454805,0.3999999999999999,0.555555556,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1,7
0.55344924625,0.3844696970833333,0.3666666666666667,0.90283125,0.47615131625,0.2051422498333333,0.75,0.2036393765833333,0.0133248896666666,0.0,0.0,0.5456476129166666,0.6166666666666667,0.555555556,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1,7
0.57877497,0.3617424243333333,0.3666666666666667,0.8331807833333333,0.5408232451666666,0.1451566943333333,0.5,0.0911585315833333,0.0084121304166666,0.0,0.0,0.4222316639166667,0.4666666666666668,0.555555556,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1,7
0.6026775384166668,0.7026515151666667,0.6333333333333332,1.0,0.6074561399999999,0.17013888875,0.6666666666666666,0.2186265856666666,0.0305512535,0.0,0.0,0.4293288354999999,0.5166666666666666,0.6666666666666666,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1,8
0.62813851225,0.52083333325,0.4166666666666667,0.9935897416666668,0.6315789469999998,0.0,0.0,0.0,0.0201565799999999,0.0,0.0,0.1641975265833333,0.1666666666666666,0.7685185186666668,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1,9
0.6513469795,0.6704545454166667,0.4333333333333333,1.0,0.6386451750833332,0.1288580276666666,0.5,0.0455320714166666,0.02093732575,0.0,0.0,0.0741806028333333,0.1166666666666666,0.7962962963333333,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1,9
0.6770083412500001,0.5757575758333333,0.3833333333333333,0.9647671666666668,0.6842105260000001,0.0205853055833333,0.1666666666666666,0.0349752354166666,0.0720241495,0.0,0.0,0.2822389674166666,0.3000000000000001,0.8333333330000001,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1,10
0.7009669854166667,0.3598484848333333,0.4333333333333333,0.838131225,0.6955410084999999,0.3343853887499999,0.9166666666666666,0.2448930137499999,0.0317763821666666,0.0,0.0,0.2874745141666666,0.3833333333333333,0.8472222220000001,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1,10
0.7259599332500001,0.2954545454999999,0.3000000000000001,0.7865537833333334,0.7425776313333334,0.4217033610833333,1.0,0.0641458338333333,0.0117729625833333,0.0,0.0,0.2574927091666666,0.3333333333333334,0.8981481481666668,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1,10
0.7500371340833333,0.2405303030833333,0.3166666666666667,0.7203145000000001,0.79479956125,0.3626626833333333,1.0,0.069888453,0.0146346314166666,0.0,0.0,0.4058799215833333,0.5,0.944444444,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1,10
0.7744700045833334,0.331439394,0.4500000000000001,0.8393066583333333,0.9058703946666666,0.2571548054999999,0.8333333333333334,0.1565477884999999,0.0162604170833333,0.0,0.0,0.6858456813333333,0.7666666666666666,0.944444444,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1,10
0.7995399459166667,0.4318181819166666,0.4166666666666667,0.8807692500000001,0.947368421,0.4079287027499998,0.9166666666666666,0.25113169375,0.08203886825,0.0,0.0,0.5718656875,0.7000000000000001,0.9305555553333336,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1,10
0.82376977125,0.2291666666666666,0.15,0.6166666666666667,0.947368421,0.0166666666666666,0.0833333333333333,0.0727315450833333,0.0529687264166666,0.0,0.0,0.4126984,0.4000000000000001,0.5069444442500001,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1,5
0.8480622816666666,0.3560606061666666,0.2166666666666667,1.0,0.947368421,0.0,0.0,0.0,0.011911931,0.0,0.0,0.4126984,0.4000000000000001,0.31944444425,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1,3
0.8732507798333334,0.4242424240833333,0.3166666666666667,1.0,0.947368421,0.0,0.0,0.0,0.0254424856666666,0.0,0.0,0.2923280333333333,0.2833333333333334,0.3240740739166667,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1,3
0.89687828325,0.4715909090833333,0.3333333333333333,1.0,0.947368421,0.0,0.0,0.0,0.0124536821666666,0.0,0.0,0.2063492,0.2,0.4861111110833333,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1,5
0.9221894260833334,0.5000000000833333,0.3833333333333334,0.8637668333333332,0.9667918859166664,0.0972222221666666,0.3333333333333333,0.1192235925833333,0.0171581475833333,0.0,0.0,0.3010676043333333,0.3333333333333334,0.5694444448333332,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1,7
