[general]time_passed,[general]input_intensity,[general]input_diversity,[general]activity,[general]score,[general]bot_count,[general]bot_diversity,[general]bot_movement,[general]player_movement,[general]object_intensity,[general]object_diversity,[general]event_intensity,[general]event_diversity,[output]arousal,[control]player_id,[control]game,[control]genre,[control]session_id,player_int_id
0.9168820828333334,0.47860360375000005,0.5333333333333333,1.0,0.8955000000000001,0.22595820775,0.9166666666666666,0.27241254666666664,0.19062533750000002,0.0,0.0,0.28009220250000005,0.33333333325,0.9707943924999999,018B0D8D-B5EC-09D6-90ED-550058EBFEAF,Heist!,Shooter,58DFAAA7-CA39-6D86-85B8-3D92D16D053D,0
0.9410695455833332,0.6993243240833332,0.5999999999999999,1.0,0.9566666666666667,0.022569430333333335,0.08333333333333333,0.046351582333333335,0.11020358549999999,0.0,0.0,0.2333251666666666,0.3055555555833333,0.9571651090833334,018B0D8D-B5EC-09D6-90ED-550058EBFEAF,Heist!,Shooter,58DFAAA7-CA39-6D86-85B8-3D92D16D053D,0
0.9652481794166667,0.6700450451666667,0.5999999999999999,1.0,0.9600000000000003,0.07335064858333333,0.3333333333333333,0.09237458508333334,0.12436627141666666,0.0,0.0,0.3509986115833333,0.375,0.8913551403333334,018B0D8D-B5EC-09D6-90ED-550058EBFEAF,Heist!,Shooter,58DFAAA7-CA39-6D86-85B8-3D92D16D053D,0
0.9071253999166666,0.5556408680833334,0.5333333333333333,0.9545454166666666,0.9124561666666667,0.05628653425,0.25,0.025770634166666667,0.11266792675,0.0,0.0,0.22018187491666663,0.24999999999999997,0.7749221185833334,018B0D8D-B5EC-09D6-90ED-550058EBFEAF,Heist!,Shooter,58DFAAA7-CA39-6D86-85B8-3D92D16D053D,0
0.013518308666666666,0.24242424233333337,0.25,0.8189394166666667,0.0,0.6361111113333334,1.0,0.2560421571666667,0.011882946833333333,0.0,0.0,0.0036848120833333337,0.016666666666666666,0.06481481491666667,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1
0.03886202058333333,0.3087121210833334,0.4000000000000001,0.8801136666666668,0.03815789475,0.40740750016666666,0.6666666666666666,0.11650892516666667,0.03735484425,0.0,0.0,0.16429221800000002,0.2333333333333333,0.14351851866666662,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1
0.063079786,0.16666666658333332,0.2333333333333334,0.66136365,0.052631579000000005,0.28322111091666663,0.8333333333333334,0.030846982499999998,0.021789399249999997,0.0,0.0,0.08413022133333335,0.13333333333333333,0.21296296283333335,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1
0.08768687983333334,0.23674242416666666,0.2833333333333333,0.7199074166666666,0.08430798258333333,0.39337825000000004,0.75,0.08373835325,0.026101138583333336,0.0,0.0,0.41297969250000005,0.5000000000000001,0.2731481483333333,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1
0.11277017608333334,0.3030303030833333,0.3333333333333333,0.8910256666666667,0.10526315800000001,0.19339225258333337,0.75,0.1458411795,0.023145941333333336,0.0,0.0,0.24417988658333334,0.26666666666666666,0.31018518508333337,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1
0.13652066491666667,0.45075757558333335,0.4000000000000001,1.0,0.1564327413333333,0.16393097208333332,0.75,0.143705579,0.015745561083333335,0.0,0.0,0.2579365,0.26666666666666666,0.1805555558333333,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1
0.16165220141666667,0.393939394,0.44999999999999996,0.9666666666666668,0.15789473699999998,0.3443180553333334,0.9166666666666666,0.11266064308333334,0.03750654058333334,0.0,0.0,0.19598116725,0.3,0.25000000000000006,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1
0.18569247241666667,0.2859848485,0.41666666666666674,0.7280303333333333,0.15789473699999998,0.3095958330833334,1.0,0.1266330015,0.03143655558333333,0.0,0.0,0.3072310160833333,0.41666666666666674,0.2962962963333333,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1
0.21080956408333332,0.50568181825,0.46666666666666673,0.9833333333333334,0.15789473699999998,0.19540599983333337,0.6666666666666666,0.0,0.05821034799999999,0.0,0.0,0.29016440258333337,0.3000000000000001,0.3842592593333334,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1
0.23491136191666664,0.4829545454166666,0.4500000000000001,0.9176587249999999,0.19172932033333334,0.119047611,0.4166666666666667,0.14365024683333333,0.03708940458333334,0.0,0.0,0.3867906165833333,0.4500000000000001,0.43055555525000005,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1
0.25980237850000004,0.39772727283333337,0.38333333333333336,0.8833333333333333,0.21052631600000002,0.0,0.0,0.0,0.048120029749999994,0.0,0.0,0.32557317641666667,0.31666666666666665,0.444444444,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1
0.28401223999999997,0.4356060604999999,0.38333333333333336,1.0,0.21052631600000002,0.08294480825,0.25,0.09569569766666668,0.026150067666666665,0.0,0.0,0.43992502474999995,0.44999999999999996,0.42129629608333335,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1
0.30822339616666666,0.375,0.35000000000000003,0.8819444166666667,0.245276645,0.14840708600000002,0.5,0.04820133708333333,0.021977205333333333,0.0,0.0,0.41551900566666666,0.45,0.5,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1
0.33349127250000005,0.30492424241666666,0.3666666666666667,0.7518163333333333,0.2687133774166666,0.13148147483333336,0.6666666666666666,0.24826884716666667,0.013567970083333332,0.0,0.0,0.14577718758333336,0.19999999999999998,0.5,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1
0.3570593613333333,0.32007575758333334,0.30000000000000004,0.6694140000000001,0.31578947399999996,0.11324786383333334,0.5,0.1821575045,0.014463857583333331,0.0,0.0,0.13095235383333334,0.18333333333333335,0.5,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1
0.3825060265833333,0.44696969683333343,0.41666666666666674,0.9663461666666667,0.36268552666666665,0.03632477775,0.16666666666666666,0.08699571725,0.021494774166666664,0.0,0.0,0.24357661625000002,0.2833333333333334,0.5,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1
0.4065118206666667,0.3579545455833333,0.3166666666666667,0.9345237833333333,0.368421053,0.0,0.0,0.0,0.03748128866666667,0.0,0.0,0.0,0.0,0.45833333300000006,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1
0.4313413106666666,0.56628787875,0.4333333333333334,1.0,0.368421053,0.0,0.0,0.0,0.025944902499999995,0.0,0.0,0.0,0.0,0.444444444,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1
0.4559801559999999,0.20075757575,0.19999999999999998,0.42889958333333333,0.368421053,0.09953702774999999,0.25,0.008853962333333333,0.03467250891666667,0.0,0.0,0.017195766666666668,0.03333333333333333,0.444444444,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1
0.4806545004166667,0.20643939400000003,0.2166666666666667,0.5347080833333334,0.4112686407500001,0.15224361116666665,0.3333333333333333,0.102932686,0.022151116666666665,0.0,0.0,0.3173700993333333,0.38333333333333336,0.5277777779999999,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1
0.5047633843333332,0.6003787878333333,0.5333333333333333,0.9125457333333333,0.4456140355,0.10238094433333333,0.5,0.18391329941666668,0.036142474833333334,0.0,0.0,0.2155989715,0.2833333333333334,0.555555556,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1
0.5297910815,0.43371212133333326,0.41666666666666674,0.802335275,0.4736842110000001,0.190211861,0.5,0.16952947233333335,0.01943156916666667,0.0,0.0,0.3070454805,0.39999999999999997,0.555555556,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1
0.55344924625,0.3844696970833333,0.36666666666666675,0.9028312499999999,0.47615131625,0.20514224983333337,0.75,0.20363937658333334,0.013324889666666668,0.0,0.0,0.5456476129166666,0.6166666666666667,0.555555556,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1
0.57877497,0.36174242433333337,0.3666666666666667,0.8331807833333333,0.5408232451666666,0.14515669433333334,0.5,0.09115853158333333,0.008412130416666667,0.0,0.0,0.4222316639166667,0.4666666666666668,0.555555556,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1
0.6026775384166668,0.7026515151666667,0.6333333333333332,1.0,0.6074561399999999,0.17013888875000002,0.6666666666666666,0.21862658566666668,0.0305512535,0.0,0.0,0.42932883549999995,0.5166666666666666,0.6666666666666666,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1
0.62813851225,0.52083333325,0.41666666666666674,0.9935897416666667,0.6315789469999998,0.0,0.0,0.0,0.020156579999999997,0.0,0.0,0.16419752658333334,0.16666666666666666,0.7685185186666668,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1
0.6513469795,0.6704545454166667,0.43333333333333335,1.0,0.6386451750833332,0.12885802766666668,0.5,0.045532071416666674,0.02093732575,0.0,0.0,0.07418060283333333,0.11666666666666665,0.7962962963333333,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1
0.6770083412500001,0.5757575758333333,0.3833333333333333,0.9647671666666667,0.6842105260000001,0.020585305583333335,0.16666666666666666,0.03497523541666667,0.0720241495,0.0,0.0,0.28223896741666665,0.3000000000000001,0.8333333330000001,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1
0.7009669854166667,0.35984848483333337,0.43333333333333335,0.838131225,0.6955410084999999,0.33438538874999996,0.9166666666666666,0.24489301374999997,0.031776382166666665,0.0,0.0,0.28747451416666664,0.38333333333333336,0.8472222220000001,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1
0.7259599332500001,0.29545454549999994,0.3000000000000001,0.7865537833333334,0.7425776313333334,0.42170336108333334,1.0,0.06414583383333333,0.011772962583333333,0.0,0.0,0.25749270916666667,0.3333333333333334,0.8981481481666668,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1
0.7500371340833333,0.2405303030833333,0.3166666666666667,0.7203145000000001,0.79479956125,0.36266268333333335,1.0,0.069888453,0.014634631416666669,0.0,0.0,0.4058799215833333,0.5,0.944444444,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1
0.7744700045833334,0.331439394,0.4500000000000001,0.8393066583333333,0.9058703946666666,0.25715480549999997,0.8333333333333334,0.15654778849999998,0.016260417083333333,0.0,0.0,0.6858456813333333,0.7666666666666666,0.944444444,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1
0.7995399459166667,0.43181818191666665,0.41666666666666674,0.8807692500000001,0.9473684210000001,0.40792870274999987,0.9166666666666666,0.25113169375,0.08203886825,0.0,0.0,0.5718656875,0.7000000000000001,0.9305555553333335,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1
0.82376977125,0.22916666666666666,0.15,0.6166666666666667,0.9473684210000001,0.016666666666666666,0.08333333333333333,0.07273154508333333,0.05296872641666666,0.0,0.0,0.4126984,0.4000000000000001,0.5069444442500001,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1
0.8480622816666666,0.3560606061666666,0.2166666666666667,1.0,0.9473684210000001,0.0,0.0,0.0,0.011911931,0.0,0.0,0.4126984,0.4000000000000001,0.31944444425,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1
0.8732507798333334,0.42424242408333335,0.3166666666666667,1.0,0.9473684210000001,0.0,0.0,0.0,0.025442485666666667,0.0,0.0,0.29232803333333335,0.2833333333333334,0.3240740739166667,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1
0.89687828325,0.4715909090833333,0.3333333333333333,1.0,0.9473684210000001,0.0,0.0,0.0,0.012453682166666669,0.0,0.0,0.2063492,0.20000000000000004,0.4861111110833333,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1
0.9221894260833334,0.5000000000833333,0.38333333333333347,0.8637668333333332,0.9667918859166665,0.09722222216666666,0.3333333333333333,0.11922359258333333,0.017158147583333335,0.0,0.0,0.30106760433333335,0.3333333333333334,0.5694444448333332,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1
0.9458537230833333,0.5643939393333333,0.4833333333333334,0.9739583333333334,1.0,0.00347222225,0.08333333333333333,0.0,0.070792323,0.0,0.0,0.2959872516666667,0.3166666666666667,0.6111111109999999,06F9F8CE-9696-23CA-25B5-000AA4A793BA,Heist!,Shooter,A6634440-EA8A-6C4E-959E-3D5D1417E497,1
